ANO_ESTATISTICA,MES_ESTATISTICA,CIDADE,CATEGORIA_CRIME,NUM_OCORRENCIAS,LATITUDE_MEDIAN,LONGITUDE_MEDIAN,DATA
2024,4,manduri,Lesão Corporal,11,-23.0037165,-49.3192885,2024-04-01
2024,4,maracai,Crimes Diversos,4,-22.6154961,-50.6690459279999,2024-04-01
2024,4,maracai,Furto,4,-22.6154961,-50.6690459279999,2024-04-01
2024,4,maracai,Homicídio,1,-22.6154961,-50.6690459279999,2024-04-01
2024,4,maracai,Lesão Corporal,4,-22.6154961,-50.6690459279999,2024-04-01
2024,4,marapoama,Furto,5,-23.5212126,-46.3443255,2024-04-01
2024,4,marapoama,Lesão Corporal,2,-23.5212126,-46.3443255,2024-04-01
2024,4,mariapolis,Crimes com Armas,1,-21.7982983,-51.18277457,2024-04-01
2024,4,mariapolis,Lesão Corporal,2,-21.7982983,-51.18277457,2024-04-01
2024,4,marilia,Crimes Diversos,39,-22.2178467969999,-49.9509086,2024-04-01
2024,4,marilia,Crimes com Armas,2,-22.2178467969999,-49.9509086,2024-04-01
2024,4,marilia,Estupro,8,-22.2178467969999,-49.9509086,2024-04-01
2024,4,marilia,Furto,224,-22.2178467969999,-49.9509086,2024-04-01
2024,4,marilia,Homicídio,4,-22.2178467969999,-49.9509086,2024-04-01
2024,4,marilia,Lesão Corporal,156,-22.2178467969999,-49.9509086,2024-04-01
2024,4,marilia,Roubo,21,-22.2178467969999,-49.9509086,2024-04-01
2024,4,martinopolis,Crimes Diversos,3,-22.1468812,-51.1376317,2024-04-01
2024,4,martinopolis,Crimes com Armas,1,-22.1468812,-51.1376317,2024-04-01
2024,4,martinopolis,Estupro,2,-22.1468812,-51.1376317,2024-04-01
2024,4,martinopolis,Furto,27,-22.1468812,-51.1376317,2024-04-01
2024,4,martinopolis,Lesão Corporal,13,-22.1468812,-51.1376317,2024-04-01
2024,4,martinopolis,Roubo,2,-22.1468812,-51.1376317,2024-04-01
2024,4,matao,Crimes Diversos,8,-21.6026999269999,-48.361685974,2024-04-01
2024,4,matao,Estupro,5,-21.6026999269999,-48.361685974,2024-04-01
2024,4,matao,Furto,31,-21.6026999269999,-48.361685974,2024-04-01
2024,4,matao,Homicídio,1,-21.6026999269999,-48.361685974,2024-04-01
2024,4,matao,Lesão Corporal,33,-21.6026999269999,-48.361685974,2024-04-01
2024,4,matao,Roubo,2,-21.6026999269999,-48.361685974,2024-04-01
2024,4,maua,Crimes Diversos,13,-23.6665009509999,-46.4536680319999,2024-04-01
2024,4,maua,Crimes com Armas,1,-23.6665009509999,-46.4536680319999,2024-04-01
2024,4,maua,Estupro,12,-23.6665009509999,-46.4536680319999,2024-04-01
2024,4,maua,Furto,354,-23.6665009509999,-46.4536680319999,2024-04-01
2024,4,maua,Homicídio,4,-23.6665009509999,-46.4536680319999,2024-04-01
2024,4,maua,Lesão Corporal,129,-23.6665009509999,-46.4536680319999,2024-04-01
2024,4,maua,Roubo,198,-23.6665009509999,-46.4536680319999,2024-04-01
2024,4,mendonca,Estupro,1,-21.1832952,-49.5798239,2024-04-01
2024,4,mendonca,Furto,7,-21.1832952,-49.5798239,2024-04-01
2024,4,mendonca,Lesão Corporal,5,-21.1832952,-49.5798239,2024-04-01
2024,4,meridiano,Furto,1,-20.35601413,-50.1734185,2024-04-01
2024,4,meridiano,Lesão Corporal,4,-20.35601413,-50.1734185,2024-04-01
2024,4,miguelopolis,Crimes Diversos,7,-20.1800039,-48.030995,2024-04-01
2024,4,miguelopolis,Estupro,1,-20.1800039,-48.030995,2024-04-01
2024,4,miguelopolis,Furto,18,-20.1800039,-48.030995,2024-04-01
2024,4,miguelopolis,Homicídio,1,-20.1800039,-48.030995,2024-04-01
2024,4,miguelopolis,Lesão Corporal,8,-20.1800039,-48.030995,2024-04-01
2024,4,miguelopolis,Roubo,4,-20.1800039,-48.030995,2024-04-01
2024,4,mineiros do tiete,Furto,3,-22.4111866,-48.4508285,2024-04-01
2024,4,mineiros do tiete,Homicídio,2,-22.4111866,-48.4508285,2024-04-01
2024,4,mineiros do tiete,Lesão Corporal,5,-22.4111866,-48.4508285,2024-04-01
2024,4,mira estrela,Furto,1,-19.9801046,-50.137255,2024-04-01
2024,4,mira estrela,Lesão Corporal,1,-19.9801046,-50.137255,2024-04-01
2024,4,miracatu,Crimes Diversos,7,-24.2836591,-47.4526631,2024-04-01
2024,4,miracatu,Estupro,1,-24.2836591,-47.4526631,2024-04-01
2024,4,miracatu,Furto,26,-24.2836591,-47.4526631,2024-04-01
2024,4,miracatu,Homicídio,1,-24.2836591,-47.4526631,2024-04-01
2024,4,miracatu,Lesão Corporal,18,-24.2836591,-47.4526631,2024-04-01
2024,4,miracatu,Roubo,11,-24.2836591,-47.4526631,2024-04-01
2024,4,mirandopolis,Crimes Diversos,10,-21.131898,-51.1018699,2024-04-01
2024,4,mirandopolis,Crimes com Armas,1,-21.131898,-51.1018699,2024-04-01
2024,4,mirandopolis,Furto,14,-21.131898,-51.1018699,2024-04-01
2024,4,mirandopolis,Lesão Corporal,10,-21.131898,-51.1018699,2024-04-01
2024,4,mirante paranapanema,Crimes com Armas,1,-22.2913483,-51.9079555,2024-04-01
2024,4,mirante paranapanema,Estupro,1,-22.2913483,-51.9079555,2024-04-01
2024,4,mirante paranapanema,Furto,4,-22.2913483,-51.9079555,2024-04-01
2024,4,mirante paranapanema,Lesão Corporal,13,-22.2913483,-51.9079555,2024-04-01
2024,4,mirassol,Crimes Diversos,7,-20.815777,-49.5050637,2024-04-01
2024,4,mirassol,Estupro,4,-20.815777,-49.5050637,2024-04-01
2024,4,mirassol,Furto,48,-20.815777,-49.5050637,2024-04-01
2024,4,mirassol,Lesão Corporal,34,-20.815777,-49.5050637,2024-04-01
2024,4,mirassol,Roubo,2,-20.815777,-49.5050637,2024-04-01
2024,4,mirassolandia,Furto,1,-20.6166371,-49.4648874,2024-04-01
2024,4,mirassolandia,Lesão Corporal,7,-20.6166371,-49.4648874,2024-04-01
2024,4,mococa,Crimes Diversos,9,-21.4739662,-47.0008934,2024-04-01
2024,4,mococa,Crimes com Armas,1,-21.4739662,-47.0008934,2024-04-01
2024,4,mococa,Estupro,3,-21.4739662,-47.0008934,2024-04-01
2024,4,mococa,Furto,80,-21.4739662,-47.0008934,2024-04-01
2024,4,mococa,Lesão Corporal,49,-21.4739662,-47.0008934,2024-04-01
2024,4,mococa,Roubo,11,-21.4739662,-47.0008934,2024-04-01
2024,4,mogi das cruzes,Crimes Diversos,21,-23.5334916,-46.2003848153077,2024-04-01
2024,4,mogi das cruzes,Crimes com Armas,5,-23.5334916,-46.2003848153077,2024-04-01
2024,4,mogi das cruzes,Estupro,17,-23.5334916,-46.2003848153077,2024-04-01
2024,4,mogi das cruzes,Furto,312,-23.5334916,-46.2003848153077,2024-04-01
2024,4,mogi das cruzes,Homicídio,7,-23.5334916,-46.2003848153077,2024-04-01
2024,4,mogi das cruzes,Lesão Corporal,168,-23.5334916,-46.2003848153077,2024-04-01
2024,4,mogi das cruzes,Roubo,116,-23.5334916,-46.2003848153077,2024-04-01
2024,4,mogi guacu,Crimes Diversos,16,-22.3546193629999,-46.9426206924674,2024-04-01
2024,4,mogi guacu,Estelionato,2,-22.3546193629999,-46.9426206924674,2024-04-01
2024,4,mogi guacu,Estupro,2,-22.3546193629999,-46.9426206924674,2024-04-01
2024,4,mogi guacu,Furto,150,-22.3546193629999,-46.9426206924674,2024-04-01
2024,4,mogi guacu,Homicídio,3,-22.3546193629999,-46.9426206924674,2024-04-01
2024,4,mogi guacu,Lesão Corporal,87,-22.3546193629999,-46.9426206924674,2024-04-01
2024,4,mogi guacu,Roubo,22,-22.3546193629999,-46.9426206924674,2024-04-01
2024,4,mogi mirim,Crimes Diversos,3,-22.43510434,-46.958629797,2024-04-01
2024,4,mogi mirim,Estupro,3,-22.43510434,-46.958629797,2024-04-01
2024,4,mogi mirim,Furto,75,-22.43510434,-46.958629797,2024-04-01
2024,4,mogi mirim,Homicídio,3,-22.43510434,-46.958629797,2024-04-01
2024,4,mogi mirim,Lesão Corporal,46,-22.43510434,-46.958629797,2024-04-01
2024,4,mogi mirim,Roubo,14,-22.43510434,-46.958629797,2024-04-01
2024,4,mombuca,Crimes Diversos,1,-22.9352046,-47.5621966,2024-04-01
2024,4,mombuca,Furto,1,-22.9352046,-47.5621966,2024-04-01
2024,4,mombuca,Lesão Corporal,3,-22.9352046,-47.5621966,2024-04-01
2024,4,moncoes,Furto,2,-20.8512799,-50.0947406,2024-04-01
2024,4,mongagua,Crimes Diversos,19,-24.1167257,-46.6772302,2024-04-01
2024,4,mongagua,Estelionato,1,-24.1167257,-46.6772302,2024-04-01
2024,4,mongagua,Furto,147,-24.1167257,-46.6772302,2024-04-01
2024,4,mongagua,Homicídio,2,-24.1167257,-46.6772302,2024-04-01
2024,4,mongagua,Lesão Corporal,34,-24.1167257,-46.6772302,2024-04-01
2024,4,mongagua,Roubo,46,-24.1167257,-46.6772302,2024-04-01
2024,4,monte alegre do sul,Crimes Diversos,2,-22.69004,-46.681591007,2024-04-01
2024,4,monte alegre do sul,Furto,5,-22.69004,-46.681591007,2024-04-01
2024,4,monte alegre do sul,Lesão Corporal,4,-22.69004,-46.681591007,2024-04-01
2024,4,monte alto,Crimes Diversos,16,-21.2618651,-48.4984601,2024-04-01
2024,4,monte alto,Crimes com Armas,1,-21.2618651,-48.4984601,2024-04-01
2024,4,monte alto,Furto,25,-21.2618651,-48.4984601,2024-04-01
2024,4,monte alto,Homicídio,1,-21.2618651,-48.4984601,2024-04-01
2024,4,monte alto,Lesão Corporal,9,-21.2618651,-48.4984601,2024-04-01
2024,4,monte alto,Roubo,5,-21.2618651,-48.4984601,2024-04-01
2024,4,monte aprazivel,Crimes Diversos,5,-20.7734904,-49.7121931,2024-04-01
2024,4,monte aprazivel,Crimes com Armas,1,-20.7734904,-49.7121931,2024-04-01
2024,4,monte aprazivel,Estupro,1,-20.7734904,-49.7121931,2024-04-01
2024,4,monte aprazivel,Furto,15,-20.7734904,-49.7121931,2024-04-01
2024,4,monte aprazivel,Homicídio,1,-20.7734904,-49.7121931,2024-04-01
2024,4,monte aprazivel,Lesão Corporal,17,-20.7734904,-49.7121931,2024-04-01
2024,4,monte aprazivel,Roubo,1,-20.7734904,-49.7121931,2024-04-01
2024,4,monte azul paulista,Crimes Diversos,8,-20.90561806149995,-48.6451593,2024-04-01
2024,4,monte azul paulista,Crimes com Armas,1,-20.90561806149995,-48.6451593,2024-04-01
2024,4,monte azul paulista,Furto,6,-20.90561806149995,-48.6451593,2024-04-01
2024,4,monte azul paulista,Lesão Corporal,12,-20.90561806149995,-48.6451593,2024-04-01
2024,4,monte castelo,Furto,2,-21.298797242,-51.5682726,2024-04-01
2024,4,monte castelo,Lesão Corporal,3,-21.298797242,-51.5682726,2024-04-01
2024,4,monte mor,Crimes Diversos,8,-22.9489101,-47.31615,2024-04-01
2024,4,monte mor,Crimes com Armas,2,-22.9489101,-47.31615,2024-04-01
2024,4,monte mor,Estupro,2,-22.9489101,-47.31615,2024-04-01
2024,4,monte mor,Furto,16,-22.9489101,-47.31615,2024-04-01
2024,4,monte mor,Homicídio,2,-22.9489101,-47.31615,2024-04-01
2024,4,monte mor,Lesão Corporal,24,-22.9489101,-47.31615,2024-04-01
2024,4,monte mor,Roubo,6,-22.9489101,-47.31615,2024-04-01
2024,4,monteiro lobato,Furto,10,-22.956210824,-45.838433578,2024-04-01
2024,4,monteiro lobato,Lesão Corporal,6,-22.956210824,-45.838433578,2024-04-01
2024,4,morro agudo,Crimes Diversos,10,-20.7297107799999,-48.0595513,2024-04-01
2024,4,morro agudo,Crimes com Armas,2,-20.7297107799999,-48.0595513,2024-04-01
2024,4,morro agudo,Estupro,2,-20.7297107799999,-48.0595513,2024-04-01
2024,4,morro agudo,Furto,18,-20.7297107799999,-48.0595513,2024-04-01
2024,4,morro agudo,Lesão Corporal,7,-20.7297107799999,-48.0595513,2024-04-01
2024,4,morro agudo,Roubo,5,-20.7297107799999,-48.0595513,2024-04-01
2024,4,morungaba,Furto,15,-22.8751844,-46.79199432349995,2024-04-01
2024,4,morungaba,Homicídio,1,-22.8751844,-46.79199432349995,2024-04-01
2024,4,morungaba,Lesão Corporal,9,-22.8751844,-46.79199432349995,2024-04-01
2024,4,morungaba,Roubo,1,-22.8751844,-46.79199432349995,2024-04-01
2024,4,motuca,Furto,2,-21.5096497919999,-48.151059857999996,2024-04-01
2024,4,murutinga do sul,Lesão Corporal,1,-20.9919903059999,-51.2795089,2024-04-01
2024,4,nantes,Estupro,1,-22.618923657,-51.237414,2024-04-01
2024,4,narandiba,Crimes Diversos,1,-22.4068766359999,-51.524701232,2024-04-01
2024,4,narandiba,Furto,7,-22.4068766359999,-51.524701232,2024-04-01
2024,4,narandiba,Lesão Corporal,8,-22.4068766359999,-51.524701232,2024-04-01
2024,4,natividade da serra,Crimes com Armas,1,-23.3791984,-45.4438495,2024-04-01
2024,4,natividade da serra,Furto,4,-23.3791984,-45.4438495,2024-04-01
2024,4,natividade da serra,Lesão Corporal,2,-23.3791984,-45.4438495,2024-04-01
2024,4,nazare paulista,Estupro,2,-23.1822675,-46.3982474,2024-04-01
2024,4,nazare paulista,Furto,13,-23.1822675,-46.3982474,2024-04-01
2024,4,nazare paulista,Lesão Corporal,6,-23.1822675,-46.3982474,2024-04-01
2024,4,nazare paulista,Roubo,1,-23.1822675,-46.3982474,2024-04-01
2024,4,neves paulista,Furto,4,-20.8435471,-49.6313976,2024-04-01
2024,4,neves paulista,Homicídio,2,-20.8435471,-49.6313976,2024-04-01
2024,4,neves paulista,Lesão Corporal,4,-20.8435471,-49.6313976,2024-04-01
2024,4,nhandeara,Furto,7,-20.6953178,-50.0415336,2024-04-01
2024,4,nhandeara,Lesão Corporal,2,-20.6953178,-50.0415336,2024-04-01
2024,4,nipoa,Furto,2,-20.912799279,-49.7798071804999,2024-04-01
2024,4,nipoa,Lesão Corporal,2,-20.912799279,-49.7798071804999,2024-04-01
2024,4,nova alianca,Crimes Diversos,1,-21.01773807,-49.5017083346764,2024-04-01
2024,4,nova alianca,Furto,4,-21.01773807,-49.5017083346764,2024-04-01
2024,4,nova alianca,Homicídio,1,-21.01773807,-49.5017083346764,2024-04-01
2024,4,nova alianca,Lesão Corporal,7,-21.01773807,-49.5017083346764,2024-04-01
2024,4,nova campina,Furto,3,-24.1215053,-48.9052987,2024-04-01
2024,4,nova campina,Lesão Corporal,4,-24.1215053,-48.9052987,2024-04-01
2024,4,nova campina,Roubo,2,-24.1215053,-48.9052987,2024-04-01
2024,4,nova castilho,Furto,1,-20.7643201,-50.3427824,2024-04-01
2024,4,nova europa,Crimes Diversos,1,-21.778939011,-48.564612235,2024-04-01
2024,4,nova europa,Estupro,1,-21.778939011,-48.564612235,2024-04-01
2024,4,nova europa,Furto,2,-21.778939011,-48.564612235,2024-04-01
2024,4,nova europa,Lesão Corporal,8,-21.778939011,-48.564612235,2024-04-01
2024,4,nova europa,Roubo,1,-21.778939011,-48.564612235,2024-04-01
2024,4,nova granada,Crimes com Armas,2,-20.53246,-49.3182531,2024-04-01
2024,4,nova granada,Furto,14,-20.53246,-49.3182531,2024-04-01
2024,4,nova granada,Lesão Corporal,12,-20.53246,-49.3182531,2024-04-01
2024,4,nova granada,Roubo,2,-20.53246,-49.3182531,2024-04-01
2024,4,nova independencia,Furto,1,-21.1060316,-51.4914255,2024-04-01
2024,4,nova independencia,Homicídio,1,-21.1060316,-51.4914255,2024-04-01
2024,4,nova independencia,Lesão Corporal,6,-21.1060316,-51.4914255,2024-04-01
2024,4,nova luzitania,Furto,2,-20.8560758,-50.2632958,2024-04-01
2024,4,nova luzitania,Lesão Corporal,2,-20.8560758,-50.2632958,2024-04-01
2024,4,nova odessa,Crimes Diversos,2,-22.7864459,-47.2968023,2024-04-01
2024,4,nova odessa,Estupro,1,-22.7864459,-47.2968023,2024-04-01
2024,4,nova odessa,Furto,32,-22.7864459,-47.2968023,2024-04-01
2024,4,nova odessa,Homicídio,1,-22.7864459,-47.2968023,2024-04-01
2024,4,nova odessa,Lesão Corporal,23,-22.7864459,-47.2968023,2024-04-01
2024,4,nova odessa,Roubo,8,-22.7864459,-47.2968023,2024-04-01
2024,4,novais,Furto,1,-20.9948499045,-48.9183822,2024-04-01
2024,4,novais,Lesão Corporal,4,-20.9948499045,-48.9183822,2024-04-01
2024,4,novais,Roubo,1,-20.9948499045,-48.9183822,2024-04-01
2024,4,novo horizonte,Crimes Diversos,5,-21.4649748,-49.2246518,2024-04-01
2024,4,novo horizonte,Estupro,2,-21.4649748,-49.2246518,2024-04-01
2024,4,novo horizonte,Furto,19,-21.4649748,-49.2246518,2024-04-01
2024,4,novo horizonte,Homicídio,2,-21.4649748,-49.2246518,2024-04-01
2024,4,novo horizonte,Lesão Corporal,20,-21.4649748,-49.2246518,2024-04-01
2024,4,novo horizonte,Roubo,1,-21.4649748,-49.2246518,2024-04-01
2024,4,nuporanga,Crimes Diversos,4,-20.7304834,-47.7525516,2024-04-01
2024,4,nuporanga,Furto,4,-20.7304834,-47.7525516,2024-04-01
2024,4,nuporanga,Lesão Corporal,3,-20.7304834,-47.7525516,2024-04-01
2024,4,ocaucu,Crimes Diversos,1,-22.4390990847272,-49.9208703,2024-04-01
2024,4,ocaucu,Furto,4,-22.4390990847272,-49.9208703,2024-04-01
2024,4,ocaucu,Homicídio,1,-22.4390990847272,-49.9208703,2024-04-01
2024,4,olimpia,Crimes Diversos,3,-20.7405851,-48.9100392,2024-04-01
2024,4,olimpia,Crimes com Armas,3,-20.7405851,-48.9100392,2024-04-01
2024,4,olimpia,Estupro,2,-20.7405851,-48.9100392,2024-04-01
2024,4,olimpia,Furto,45,-20.7405851,-48.9100392,2024-04-01
2024,4,olimpia,Lesão Corporal,21,-20.7405851,-48.9100392,2024-04-01
2024,4,olimpia,Roubo,3,-20.7405851,-48.9100392,2024-04-01
2024,4,onda verde,Furto,2,-20.6081222,-49.2948187,2024-04-01
2024,4,onda verde,Lesão Corporal,2,-20.6081222,-49.2948187,2024-04-01
2024,4,orindiuva,Furto,1,-20.1820681,-49.3500073,2024-04-01
2024,4,orindiuva,Lesão Corporal,4,-20.1820681,-49.3500073,2024-04-01
2024,4,orlandia,Crimes Diversos,8,-20.7172291,-47.8803129,2024-04-01
2024,4,orlandia,Estupro,3,-20.7172291,-47.8803129,2024-04-01
2024,4,orlandia,Furto,24,-20.7172291,-47.8803129,2024-04-01
2024,4,orlandia,Lesão Corporal,12,-20.7172291,-47.8803129,2024-04-01
2024,4,orlandia,Roubo,1,-20.7172291,-47.8803129,2024-04-01
2024,4,osasco,Crimes Diversos,26,-23.5344870771428,-46.788263319,2024-04-01
2024,4,osasco,Crimes com Armas,5,-23.5344870771428,-46.788263319,2024-04-01
2024,4,osasco,Estelionato,2,-23.5344870771428,-46.788263319,2024-04-01
2024,4,osasco,Estupro,14,-23.5344870771428,-46.788263319,2024-04-01
2024,4,osasco,Furto,732,-23.5344870771428,-46.788263319,2024-04-01
2024,4,osasco,Homicídio,10,-23.5344870771428,-46.788263319,2024-04-01
2024,4,osasco,Lesão Corporal,246,-23.5344870771428,-46.788263319,2024-04-01
2024,4,osasco,Roubo,336,-23.5344870771428,-46.788263319,2024-04-01
2024,4,osvaldo cruz,Crimes Diversos,6,-21.793949644,-50.87948886,2024-04-01
2024,4,osvaldo cruz,Crimes com Armas,2,-21.793949644,-50.87948886,2024-04-01
2024,4,osvaldo cruz,Furto,15,-21.793949644,-50.87948886,2024-04-01
2024,4,osvaldo cruz,Homicídio,1,-21.793949644,-50.87948886,2024-04-01
2024,4,osvaldo cruz,Lesão Corporal,19,-21.793949644,-50.87948886,2024-04-01
2024,4,ourinhos,Crimes Diversos,24,-22.978791073,-49.8686133968999,2024-04-01
2024,4,ourinhos,Estupro,7,-22.978791073,-49.8686133968999,2024-04-01
2024,4,ourinhos,Furto,76,-22.978791073,-49.8686133968999,2024-04-01
2024,4,ourinhos,Lesão Corporal,103,-22.978791073,-49.8686133968999,2024-04-01
2024,4,ourinhos,Roubo,10,-22.978791073,-49.8686133968999,2024-04-01
2024,4,ouro verde,Furto,3,-21.4887689,-51.7020049,2024-04-01
2024,4,ouro verde,Lesão Corporal,3,-21.4887689,-51.7020049,2024-04-01
2024,4,ouroeste,Crimes Diversos,1,-20.0007195,-50.373439,2024-04-01
2024,4,ouroeste,Estupro,1,-20.0007195,-50.373439,2024-04-01
2024,4,ouroeste,Furto,5,-20.0007195,-50.373439,2024-04-01
2024,4,ouroeste,Lesão Corporal,6,-20.0007195,-50.373439,2024-04-01
2024,4,outro pais,Furto,2,-23.468708503000002,-46.744619959000005,2024-04-01
2024,4,outro pais,Roubo,1,-23.468708503000002,-46.744619959000005,2024-04-01
2024,4,pacaembu,Crimes Diversos,7,-21.5569520515,-51.2592732969999,2024-04-01
2024,4,pacaembu,Crimes com Armas,1,-21.5569520515,-51.2592732969999,2024-04-01
2024,4,pacaembu,Furto,4,-21.5569520515,-51.2592732969999,2024-04-01
2024,4,pacaembu,Lesão Corporal,5,-21.5569520515,-51.2592732969999,2024-04-01
2024,4,palestina,Crimes Diversos,2,-20.3910655,-49.43421405381995,2024-04-01
2024,4,palestina,Furto,4,-20.3910655,-49.43421405381995,2024-04-01
2024,4,palestina,Lesão Corporal,2,-20.3910655,-49.43421405381995,2024-04-01
2024,4,palmares paulista,Furto,2,-21.0848112,-48.8034566,2024-04-01
2024,4,palmares paulista,Homicídio,1,-21.0848112,-48.8034566,2024-04-01
2024,4,palmares paulista,Lesão Corporal,7,-21.0848112,-48.8034566,2024-04-01
2024,4,palmeira d oeste,Crimes com Armas,1,-20.4152317,-50.7631572,2024-04-01
2024,4,palmeira d oeste,Estupro,1,-20.4152317,-50.7631572,2024-04-01
2024,4,palmeira d oeste,Furto,2,-20.4152317,-50.7631572,2024-04-01
2024,4,palmeira d oeste,Lesão Corporal,3,-20.4152317,-50.7631572,2024-04-01
2024,4,palmital,Crimes Diversos,2,-22.7881823,-50.218294,2024-04-01
2024,4,palmital,Crimes com Armas,1,-22.7881823,-50.218294,2024-04-01
2024,4,palmital,Estupro,1,-22.7881823,-50.218294,2024-04-01
2024,4,palmital,Furto,29,-22.7881823,-50.218294,2024-04-01
2024,4,palmital,Homicídio,4,-22.7881823,-50.218294,2024-04-01
2024,4,palmital,Lesão Corporal,17,-22.7881823,-50.218294,2024-04-01
2024,4,panorama,Furto,13,-21.4473676,-51.8734084,2024-04-01
2024,4,panorama,Lesão Corporal,11,-21.4473676,-51.8734084,2024-04-01
2024,4,paraguacu paulista,Crimes Diversos,4,-22.4136881,-50.5804136,2024-04-01
2024,4,paraguacu paulista,Furto,33,-22.4136881,-50.5804136,2024-04-01
2024,4,paraguacu paulista,Homicídio,2,-22.4136881,-50.5804136,2024-04-01
2024,4,paraguacu paulista,Lesão Corporal,17,-22.4136881,-50.5804136,2024-04-01
2024,4,paraibuna,Crimes Diversos,2,-23.390969173,-45.6615851349999,2024-04-01
2024,4,paraibuna,Estupro,1,-23.390969173,-45.6615851349999,2024-04-01
2024,4,paraibuna,Furto,22,-23.390969173,-45.6615851349999,2024-04-01
2024,4,paraibuna,Homicídio,1,-23.390969173,-45.6615851349999,2024-04-01
2024,4,paraibuna,Lesão Corporal,11,-23.390969173,-45.6615851349999,2024-04-01
2024,4,paraiso,Crimes com Armas,1,-21.0178993,-48.7748894,2024-04-01
2024,4,paraiso,Furto,2,-21.0178993,-48.7748894,2024-04-01
2024,4,paraiso,Homicídio,1,-21.0178993,-48.7748894,2024-04-01
2024,4,paranapanema,Crimes Diversos,1,-23.3863639,-48.7220328,2024-04-01
2024,4,paranapanema,Furto,8,-23.3863639,-48.7220328,2024-04-01
2024,4,paranapanema,Homicídio,1,-23.3863639,-48.7220328,2024-04-01
2024,4,paranapanema,Lesão Corporal,9,-23.3863639,-48.7220328,2024-04-01
2024,4,paranapanema,Roubo,1,-23.3863639,-48.7220328,2024-04-01
2024,4,paranapua,Crimes Diversos,4,-20.1051848,-50.5875836,2024-04-01
2024,4,paranapua,Furto,2,-20.1051848,-50.5875836,2024-04-01
2024,4,paranapua,Lesão Corporal,4,-20.1051848,-50.5875836,2024-04-01
2024,4,parapua,Crimes Diversos,2,-21.78030294,-50.7917923,2024-04-01
2024,4,parapua,Furto,7,-21.78030294,-50.7917923,2024-04-01
2024,4,parapua,Lesão Corporal,1,-21.78030294,-50.7917923,2024-04-01
2024,4,parapua,Roubo,2,-21.78030294,-50.7917923,2024-04-01
2024,4,pardinho,Crimes Diversos,1,-23.0800859,-48.3755621,2024-04-01
2024,4,pardinho,Crimes com Armas,1,-23.0800859,-48.3755621,2024-04-01
2024,4,pardinho,Estupro,1,-23.0800859,-48.3755621,2024-04-01
2024,4,pardinho,Furto,6,-23.0800859,-48.3755621,2024-04-01
2024,4,pardinho,Homicídio,1,-23.0800859,-48.3755621,2024-04-01
2024,4,pardinho,Lesão Corporal,2,-23.0800859,-48.3755621,2024-04-01
2024,4,pariquera-acu,Crimes Diversos,1,-24.7139663,-47.8825849,2024-04-01
2024,4,pariquera-acu,Furto,11,-24.7139663,-47.8825849,2024-04-01
2024,4,pariquera-acu,Lesão Corporal,9,-24.7139663,-47.8825849,2024-04-01
2024,4,pariquera-acu,Roubo,3,-24.7139663,-47.8825849,2024-04-01
